gid,row,col,xcoord,ycoord,agri_gc,cmr_max,cmr_mean,cmr_min,cmr_sd,imr_max,imr_mean,imr_min,imr_sd,landarea,petroleum_s,ttime_max,ttime_mean,ttime_min,ttime_sd,urban_gc,water_gc
"57820","81","220","-70.25","-49.75","0.10742787","5","5","5","0","128","128","128","0","1997.2092",,"549","332.9236","208","67.70506","0","0.03683241"
"57821","81","221","-69.75","-49.75","0","5","5","5","0","128","128","128","0","1997.2092",,"545","339.03696","220","69.63483","0","0.015432099"
"57822","81","222","-69.25","-49.75","0.012345679","5","5","5","0","128","128","128","0","1997.2092",,"556","321.78778","180","72.39853","0","0.027777778"
"57823","81","223","-68.75","-49.75","0.033950616","5","5","5","0","128","128","128","0","1907.0087",,"504","305.07","177","68.919075","0","5.682099"
"57824","81","224","-68.25","-49.75","0.027777778","5","5","5","0","128","128","128","0","1996.3918",,"551","353.0822","231","76.7818","0","1.1697531"
"57825","81","225","-67.75","-49.75","0","5","5","5","0","128","128","128","0","985.00476",,"548","384.56232","277","67.33328","0","51.040123"
"58318","81","718","178.75","-49.75","0",,,,,,,,,"79.4008",,"1399","1393.6342","1381","3.8493338","0","100"
"58529","82","209","-75.75","-49.25","0.6660528","0.8","0.8","0.8","0","108","108","108","0","152.27461",,"1595","1392.2234","1276","78.98689","0","92.58134"
"58530","82","210","-75.25","-49.25","2.419753","0.8","0.8","0.8","0","108","108","108","0","1261.0325",,"1903","1546.9027","1330","116.29967","0","40.737656"
"58531","82","211","-74.75","-49.25","1.9290123","0.8","0.8","0.8","0","108","108","108","0","1837.1525",,"2450","1907.631","1501","195.41988","0","15.432098"
"58532","82","212","-74.25","-49.25","1.6882716","0.8","0.8","0.8","0","108","108","108","0","1539.1799",,"2317","1829.7732","1424","204.24152","0","29.376543"
"58533","82","213","-73.75","-49.25","0.6296296","5","0.87","0.8","0.5376802","151","109.05","108","6.0316525","1959.1321",,"3073","2233.6458","1338","248.07275","0","13.385802"
"58534","82","214","-73.25","-49.25","0.083333336","5","3.3281553","0.8","2.0558898","151","130.8932","108","13.543108","2017.756",,"2705","1211.2792","476","521.5377","0","2.6851852"
"58535","82","215","-72.75","-49.25","3.9629629","5","5","5","0","128","128","128","0","2017.7212",,"1203","756.68195","392","217.03265","0","6.5308642"
"58536","82","216","-72.25","-49.25","10.277778","5","5","5","0","128","128","128","0","2017.7212",1,"996","606.08527","398","130.82007","0","10.996914"
"58537","82","217","-71.75","-49.25","0.64556175","5","5","5","0","128","128","128","0","2017.7212",1,"781","478.965","356","78.61705","0","0.85971445"
"58538","82","218","-71.25","-49.25","0","5","5","5","0","128","128","128","0","2017.7212",,"866","589.74835","396","121.932816","0","1.2407408"
"58539","82","219","-70.75","-49.25","0.0061728396","5","5","5","0","128","128","128","0","2017.7212",,"796","492.88306","349","90.8803","0","0.29012346"
"58540","82","220","-70.25","-49.25","0.07366482","5","5","5","0","128","128","128","0","2017.7212",,"755","441.5311","307","97.40052","0","0.0061387355"
"58541","82","221","-69.75","-49.25","0.0061728396","5","5","5","0","128","128","128","0","2017.7212",,"656","371.7928","258","74.33186","0","0"
"58542","82","222","-69.25","-49.25","0","5","5","5","0","128","128","128","0","2017.7212",,"640","440.72223","267","81.140236","0","0.23765433"
"58543","82","223","-68.75","-49.25","0","5","5","5","0","128","128","128","0","2017.7212",,"639","451.55307","313","71.748276","0","0.11419753"
"58544","82","224","-68.25","-49.25","0","5","5","5","0","128","128","128","0","2017.7212",,"637","439.99805","324","69.80083","0","0.40123457"
"58545","82","225","-67.75","-49.25","0","5","5","5","0","128","128","128","0","1405.1669",,"541","373.39005","288","51.57944","0","32.521606"
"59249","83","209","-75.75","-48.75","2.111725","0.8","0.8","0.8","0","151","136.54167","108","19.65956","466.24976",,"1573","1394.1693","1244","63.55397","0","86.178635"
"59250","83","210","-75.25","-48.75","3.7067902","0.8","0.8","0.8","0","151","127.63194","108","20.841581","1422.1783",,"1801","1527.7853","1312","101.65566","0","29.469135"
"59251","83","211","-74.75","-48.75","1.4598765","0.8","0.8","0.8","0","151","122.84028","108","19.742321","1780.1208",,"2204","1680.7766","1325","182.757","0","27.385803"
"59252","83","212","-74.25","-48.75","1.7283951","0.8","0.8","0.8","0","151","127.06618","108","21.137228","1562.6726",,"2456","1880.2876","1338","303.53568","0","35.848766"
"59253","83","213","-73.75","-48.75","0.20987654","0.8","0.8","0.8","0","151","141.25333","108","18.003033","2038.0795",,"3088","2370.9326","1940","268.1396","0","6.033951"
"59254","83","214","-73.25","-48.75","0.38580248","0.8","0.8","0.8","0","151","151","151","0","2038.0446",,"2598","1354.4338","727","497.73026","0","6.9475307"
"59255","83","215","-72.75","-48.75","1.7592592","5","1.9617021","0.8","1.8787222","151","144.63829","128","10.28824","2038.439",,"1192","740.17834","461","155.43951","0","29.719135"
"59256","83","216","-72.25","-48.75","4.1728396","5","5","5","0","128","128","128","0","2038.0795",,"1458","800.60583","424","263.14026","0","8.135802"
"59257","83","217","-71.75","-48.75","3.58473","5","5","5","0","128","128","128","0","2038.0795",,"1284","810.06","444","182.15285","0","0.98386097"
"59258","83","218","-71.25","-48.75","0.20679012","5","5","5","0","128","128","128","0","2038.0795",,"983","653.19446","404","170.577","0","16.851852"
"59259","83","219","-70.75","-48.75","0.36728394","5","5","5","0","128","128","128","0","2038.0795",,"956","549.1228","374","146.59138","0","0.14814815"
"59260","83","220","-70.25","-48.75","0.93615717","5","5","5","0","128","128","128","0","2038.0795",,"774","459.1078","329","93.03262","0","0.0061387355"
"59261","83","221","-69.75","-48.75","0","5","5","5","0","128","128","128","0","2038.0795",,"871","496.38474","330","111.75092","0","0"
"59262","83","222","-69.25","-48.75","0","5","5","5","0","128","128","128","0","2038.0795",,"781","573.39636","388","98.478165","0","0.052469134"
"59263","83","223","-68.75","-48.75","0.0061728396","5","5","5","0","128","128","128","0","2038.0795",,"739","505.20444","377","80.65952","0","0.16049382"
"59264","83","224","-68.25","-48.75","0.009259259","5","5","5","0","128","128","128","0","2038.0795",,"751","496.80667","356","90.089775","0","0.2654321"
"59265","83","225","-67.75","-48.75","0","5","5","5","0","128","128","128","0","2035.061",,"684","439.95602","328","74.706116","0","0.36728394"
"59266","83","226","-67.25","-48.75","0","5","5","5","0","128","128","128","0","1173.5264",,"668","471.94287","351","70.04692","0","39.635803"
"59267","83","227","-66.75","-48.75","0","5","5","5","0","128","128","128","0","148.0305",,"526","449.80084","408","28.377722","0","93.799385"
"59969","84","209","-75.75","-48.25","0.58624923","0.8","0.8","0.8","0","151","151","151","0","247.54094",,"1393","1324.4352","1244","32.86343","0","97.48619"
"59970","84","210","-75.25","-48.25","4.1141977","0.8","0.8","0.8","0","151","151","151","0","1543.7211",,"1646","1388.7145","1181","94.02761","0","37.50926"
"59971","84","211","-74.75","-48.25","1.9783951","0.8","0.8","0.8","0","151","151","151","0","1214.9436",,"1805","1456.1954","1254","125.587776","0","47.98148"
"59972","84","212","-74.25","-48.25","3.6604939","0.8","0.8","0.8","0","151","151","151","0","1630.3452",,"2079","1604.5641","1111","201.97916","0","28.459877"
"59973","84","213","-73.75","-48.25","1.6172839","0.8","0.8","0.8","0","151","151","151","0","1759.1941",,"2428","1554.5948","1034","324.54922","0","24.30247"
"59974","84","214","-73.25","-48.25","1.8333334","0.8","0.8","0.8","0","151","151","151","0","1985.0807",,"1945","1178.8414","802","209.1106","0","11.490741"
"59975","84","215","-72.75","-48.25","1.9691358","5","0.8875","0.8","0.5998698","151","150.52083","128","3.2850013","2057.923",,"1815","1089.6775","479","296.41116","0","7.089506"
"59976","84","216","-72.25","-48.25","5.3919754","5","3.7458334","0.8","1.9221253","151","134.86806","128","10.525925","2058.4734",,"1467","933.20056","616","160.89944","0","2.3888888"
"59977","84","217","-71.75","-48.25","3.9913096","5","5","5","0","128","128","128","0","2058.2825",,"1072","607.33136","442","131.52339","0","3.8237119"
"59978","84","218","-71.25","-48.25","0.108024694","5","5","5","0","128","128","128","0","2058.2825",,"879","553.44086","398","102.87998","0","5.617284"
"59979","84","219","-70.75","-48.25","0.1574074","5","5","5","0","128","128","128","0","2058.2825",,"879","588.6286","385","113.600075","0","0.12037037"
"59980","84","220","-70.25","-48.25","0.046040516","5","5","5","0","128","128","128","0","2058.2825",,"833","569.5983","394","108.615715","0","0.033763044"
"59981","84","221","-69.75","-48.25","0","5","5","5","0","128","128","128","0","2058.2825",,"893","548.6689","353","108.16198","0","0.18518518"
"59982","84","222","-69.25","-48.25","0","5","5","5","0","128","128","128","0","2058.2825",,"817","571.6986","427","97.29383","0","0.024691358"
"59983","84","223","-68.75","-48.25","0","5","5","5","0","128","128","128","0","2058.2825",,"747","515.3922","400","69.861015","0","0.08024691"
"59984","84","224","-68.25","-48.25","0","5","5","5","0","128","128","128","0","2058.2825",,"798","533.7756","352","107.07814","0","0.12037037"
"59985","84","225","-67.75","-48.25","0","5","5","5","0","128","128","128","0","2058.2825",,"715","445.08167","302","93.95964","0","0.061728396"
"59986","84","226","-67.25","-48.25","0","5","5","5","0","128","128","128","0","2058.2825",,"789","494.04944","320","103.8614","0","0.040123455"
"59987","84","227","-66.75","-48.25","0.08024691","5","5","5","0","128","128","128","0","1927.6553",,"681","461.6133","336","80.045815","0","8.092592"
"59988","84","228","-66.25","-48.25","0","5","5","5","0","128","128","128","0","950.72986",,"667","489.7197","343","70.13687","0","53.674736"
"59989","84","229","-65.75","-48.25","0","5","5","5","0","128","128","128","0","36.014",,"554","476.97894","434","36.644516","0","97.46605"
"60690","85","210","-75.25","-47.75","0.61419755","0.8","0.8","0.8","0","151","151","151","0","310.09677",,"1509","1292.392","1168","65.99952","0","80.453705"
"60691","85","211","-74.75","-47.75","0.3888889","0.8","0.8","0.8","0","151","151","151","0","636.88007",,"1635","1345.8641","1195","91.349655","0","68.93519"
"60692","85","212","-74.25","-47.75","2.7160494","0.8","0.8","0.8","0","151","151","151","0","1449.1691",,"1951","1413.1721","1106","132.67767","0","34.89506"
"60693","85","213","-73.75","-47.75","1.8395061","0.8","0.8","0.8","0","151","151","151","0","1526.9988",,"2011","1274.0109","880","241.35667","0","33.84568"
"60694","85","214","-73.25","-47.75","2.7962964","0.8","0.8","0.8","0","151","151","151","0","2019.4918",,"2016","1224.8013","687","267.92093","0","5.7808642"
"60695","85","215","-72.75","-47.75","2.5246913","5","0.85833335","0.8","0.4915254","151","150.68056","128","2.6916866","2078.3289",,"1692","1064.0114","677","236.59317","0","1.4351852"
"60696","85","216","-72.25","-47.75","1.5802469","5","4.4166665","0.8","1.4524883","151","131.19444","128","7.9541025","2078.6606",,"1390","749.6411","471","152.8039","0","6.765432"
"60697","85","217","-71.75","-47.75","1.7101179","5","5","5","0","128","128","128","0","2078.3289",,"830","557.42444","417","93.1623","0","1.8808193"
"60698","85","218","-71.25","-47.75","0.1574074","5","5","5","0","128","128","128","0","2078.3289",,"917","579.2111","370","141.96323","0","0.9166667"
"60699","85","219","-70.75","-47.75","0.037037037","5","5","5","0","128","128","128","0","2078.3289",,"744","466.1411","342","80.12926","0","0.18209876"
"60700","85","220","-70.25","-47.75","0.015346838","5","5","5","0","128","128","128","0","2078.3289",,"594","419.35223","312","58.865833","0","0.046040516"
"60701","85","221","-69.75","-47.75","0","5","5","5","0","128","128","128","0","2078.3289",,"677","418.75278","293","78.89682","0","0.15123457"
"60702","85","222","-69.25","-47.75","0","5","5","5","0","128","128","128","0","2078.3289",,"1166","654.73114","306","176.54599","0","0.17901234"
"60703","85","223","-68.75","-47.75","0.0030864198","5","5","5","0","128","128","128","0","2078.3289",,"1144","500.67416","257","177.99066","0","0.058641974"
"60704","85","224","-68.25","-47.75","0.049382716","5","5","5","0","128","128","128","0","2078.3289",,"656","388.09833","249","87.602425","0","0.015432099"
"60705","85","225","-67.75","-47.75","0","5","5","5","0","128","128","128","0","2078.3289",,"673","398.9614","286","85.38943","0","0.015432099"
"60706","85","226","-67.25","-47.75","0","5","5","5","0","128","128","128","0","2078.3289",,"621","364.62332","260","70.030975","0","0.2777778"
"60707","85","227","-66.75","-47.75","0","5","5","5","0","128","128","128","0","2078.3289",,"608","379.045","286","57.05208","0","0.8734568"
"60708","85","228","-66.25","-47.75","0","5","5","5","0","128","128","128","0","2036.4874",,"591","416.0636","304","63.25794","0","2.492241"
"60709","85","229","-65.75","-47.75","0","5","5","5","0","128","128","128","0","662.3018",,"654","445.7195","352","58.628387","0","66.953705"
"61411","86","211","-74.75","-47.25","0","0.8","0.8","0.8","0","151","151","151","0","8.359011",,"1261","1260","1259","1","0","100"
"61412","86","212","-74.25","-47.25","0.8796296","0.8","0.8","0.8","0","151","151","151","0","1406.6721",,"2318","1696.4092","1315","239.80551","0","41.93827"
"61413","86","213","-73.75","-47.25","0.60493827","0.8","0.8","0.8","0","151","151","151","0","2073.9785",,"2873","1900.6212","1182","327.07556","0","6.5"
"61414","86","214","-73.25","-47.25","0.68209875","0.8","0.8","0.8","0","151","151","151","0","2098.2168",,"2726","1701.3317","854","340.68143","0","5.1790123"
"61415","86","215","-72.75","-47.25","7.3796296","0.8","0.8","0.8","0","151","151","151","0","2098.2168",,"1692","882.50775","610","213.12428","0","2.5"
"61416","86","216","-72.25","-47.25","5.0277777","5","1.4416667","0.8","1.5110472","151","147.48611","128","8.274783","2097.694",,"1101","678.38086","468","101.69696","0","10.450617"
"61417","86","217","-71.75","-47.25","1.2911235","5","4.6208334","0.8","1.2036331","151","130.07639","128","6.5913243","2098.3442",,"878","562.44086","428","91.09355","0","9.65239"
"61418","86","218","-71.25","-47.25","0.30555555","5","5","5","0","128","128","128","0","2098.2168",,"903","577.92","369","125.15284","0","0.86419755"
"61419","86","219","-70.75","-47.25","0.033950616","5","5","5","0","128","128","128","0","2098.2168",,"994","528.76196","322","148.04015","0","0.083333336"
"61420","86","220","-70.25","-47.25","0.0061387355","5","5","5","0","128","128","128","0","2098.2168",,"1063","567.0319","272","208.97133","0","0.10128913"
"61421","86","221","-69.75","-47.25","0.015432099","5","5","5","0","128","128","128","0","2098.2168",,"662","371.0822","242","88.95859","0","0.36728394"
"61422","86","222","-69.25","-47.25","0.015432099","5","5","5","0","128","128","128","0","2098.2168",,"1233","638.0747","254","247.49202","0","0.1388889"
"61423","86","223","-68.75","-47.25","0","5","5","5","0","128","128","128","0","2098.2168",,"1211","598.00446","224","238.4617","0","0.061728396"
"61424","86","224","-68.25","-47.25","0","5","5","5","0","128","128","128","0","2098.2168",,"710","363.55112","211","107.98329","0","0.19753087"
"61425","86","225","-67.75","-47.25","0","5","5","5","0","128","128","128","0","2098.2168",,"774","405.66028","260","124.74919","0","0.024691358"
"61426","86","226","-67.25","-47.25","0","5","5","5","0","128","128","128","0","2098.2168",,"564","319.94833","223","66.95609","0","0.12654321"
"61427","86","227","-66.75","-47.25","0","5","5","5","0","128","128","128","0","1999.0099",,"620","380.80557","252","89.01905","0","5.1512346"
"61428","86","228","-66.25","-47.25","0.02793296","5","5","5","0","128","128","128","0","1776.8192",,"603","409.19363","295","64.10378","0","16.44941"
"61429","86","229","-65.75","-47.25","0","5","5","5","0","128","128","128","0","795.5329",,"636","435.56985","341","66.63508","0","61.830246"
"61896","86","696","167.75","-47.25","0.27160493",,,,,"60","60","60","0","614.74854",,"806","606.9094","415","82.24421","0","68.53395"
"61897","86","697","168.25","-47.25","0",,,,,"60","60","60","0","211.21878",,"760","560.6741","417","74.94959","0","91.296295"
"62129","87","209","-75.75","-46.75","1.0313076","0.8","0.8","0.8","0","151","151","151","0","511.04935",,"1688","1296.135","1023","144.84178","0","86.89994"
"62130","87","210","-75.25","-46.75","1.8518518","0.8","0.8","0.8","0","151","151","151","0","825.6795",,"1752","1297.1342","986","141.17882","0","57.833332"
"62131","87","211","-74.75","-46.75","0.33641976","0.8","0.8","0.8","0","151","151","151","0","1358.2533",,"2198","1697.2008","1248","224.2649","0","46.157406"
